Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/the-pen-ten-with-diana-marcum/,13,12,0:20:03,12,91.67%,92.31%,$0.00 
/the-pen-ten-with-romeo-oriogun/,13,11,0:01:23,11,81.82%,84.62%,$0.00 
/user/madison-gonzalez/,13,12,0:01:03,5,60.00%,30.77%,$0.00 
/advocacy-campaign/united-states/,12,9,0:01:56,0,0.00%,8.33%,$0.00 
/after-the-cameras-leave-in-three-parts/,12,11,0:00:11,11,90.91%,91.67%,$0.00 
/benefits/?mc_cid=580cb21ce5&mc_eid=472d1e459f,12,1,0:00:19,1,0.00%,8.33%,$0.00 
/event/ae-fall-2018-carreyrou/,12,11,0:00:48,7,85.71%,66.67%,$0.00 
/event/elegy-liu-xiaobo/,12,11,0:01:44,2,50.00%,33.33%,$0.00 
/litfest-gala/2018-litfest-gala-literary-hosts/,12,10,0:01:14,5,40.00%,41.67%,$0.00 
/my-penal-vacation/,12,11,0:01:53,1,0.00%,41.67%,$0.00 
/pen-america-v-trump/?mc_cid=69b1fca9a9&mc_eid=8b61a67876,12,12,0:00:00,12,100.00%,100.00%,$0.00 
/pen-song-lyrics-award/,12,12,0:01:33,11,90.91%,91.67%,$0.00 
/press-release/doe-case-against-rutgers-could-infringe-free-speech-campus/,12,12,0:00:08,10,100.00%,91.67%,$0.00 
/press-release/new-york-restricts-books-prisons-right-read/,12,8,0:02:01,7,71.43%,50.00%,$0.00 
/press-room/audio-video/,12,11,0:00:20,1,0.00%,41.67%,$0.00 
/sites/default/files/didion.pdf,12,12,0:00:00,12,100.00%,100.00%,$0.00 
/two-poems-from-metaphysical-dog/,12,11,0:00:39,11,90.91%,91.67%,$0.00 
/user/caits-meissner/,12,12,0:00:23,4,100.00%,58.33%,$0.00 
/user/julia-trebault/,12,10,0:01:41,8,75.00%,58.33%,$0.00 
/2017-pen-literary-awards-winners/,11,8,0:00:40,6,83.33%,45.45%,$0.00 
/advocacy-campaign/myanmar/,11,7,0:00:51,3,66.67%,27.27%,$0.00 
/advocacy-case/ahmed-naji/,11,11,0:01:15,8,100.00%,90.91%,$0.00 
/advocacy-case/liu-xia/,11,11,0:05:28,4,100.00%,36.36%,$0.00 
/benefits/?mc_cid=580cb21ce5&mc_eid=d3af9d08ff,11,1,0:00:21,1,0.00%,9.09%,$0.00 
/development-assistant2/,11,10,0:00:14,6,50.00%,36.36%,$0.00 
/event/ae-fall-2018-lythcott-haims/,11,10,0:00:37,6,83.33%,72.73%,$0.00 
/events-calendar/?cal=2018-12,11,7,0:00:09,0,0.00%,0.00%,$0.00 
/four-poems-by-tarfia-faizullah/,11,10,0:00:05,10,90.00%,90.91%,$0.00 
/free-expression-programs-internship/,11,10,0:01:19,2,100.00%,72.73%,$0.00 
/going-out-for-a-walk/,11,9,0:00:35,9,77.78%,81.82%,$0.00 
/hemingway-foundationpen-award/,11,8,0:01:49,8,50.00%,54.55%,$0.00 
/literary-award/pene-o-wilson-literary-science-writing-award-10000/,11,9,0:00:22,8,12.50%,18.18%,$0.00 
/literary-award/penjacqueline-bograd-weld-award-for-biography-5000/,11,9,0:01:54,4,25.00%,36.36%,$0.00 
/literary-award/penlaura-pels-international-foundation-for-theater-awards-for-master-american-dramatist-playwright-in-mid-career-and-emerging-playwright-7500-and-2500/,11,9,0:05:26,9,55.56%,54.55%,$0.00 
/literary-awards/featured-winners/,11,2,0:00:09,0,0.00%,9.09%,$0.00 
/membership/current-members-b/,11,6,0:01:16,0,0.00%,9.09%,$0.00 
/pen-america-v-trump/?mc_cid=a54295a467&mc_eid=f16706b008,11,11,0:00:00,11,100.00%,100.00%,$0.00 
/pen-america-v-trump/?mc_cid=a54295a467&mc_eid=f6a3067403,11,11,0:00:00,11,100.00%,100.00%,$0.00 
/pen-america-v-trump/?mc_cid=c1e1ff0cdf&mc_eid=6a759c26ee,11,11,0:00:00,11,100.00%,100.00%,$0.00 
/pen-new-england-awards/,11,9,0:00:55,8,25.00%,36.36%,$0.00 
/pens-letter-to-president-obama-on-press-freedom-and-leak-investigations/,11,10,0:03:00,7,57.14%,54.55%,$0.00 
/press-release/dhs-journalist-database-must-be-quashed/,11,11,0:01:06,1,100.00%,45.45%,$0.00 
/press-release/unjust-sentences-altan-ilicak-blow-what-remains-free-expression-turkey/,11,11,0:00:58,8,87.50%,81.82%,$0.00 
/prison-writing/page/2/,11,7,0:00:41,0,0.00%,9.09%,$0.00 
/publications/prison-writing-awards-anthology/the-named-and-the-nameless-2018/,11,10,0:03:54,6,83.33%,45.45%,$0.00 
/rapid-action/russia-oleg-sentsov-in-critical-condition/,11,11,0:00:14,1,100.00%,27.27%,$0.00 
/shop/20-we-the-people/,11,8,0:00:21,7,28.57%,36.36%,$0.00 
/the-extravagant-behavior-of-the-naked-woman/,11,8,0:06:35,8,62.50%,72.73%,$0.00 
/the-glitter-squirrel-in-me/,11,10,0:01:32,0,0.00%,9.09%,$0.00 
/user/matthew-mendoza/,11,8,0:01:17,1,100.00%,18.18%,$0.00 
/?mc_cid=7275586c13&mc_eid=[UNIQID,10,10,0:00:00,10,100.00%,100.00%,$0.00 
/?mc_cid=b8f984d652&mc_eid=74b03df227,10,1,0:00:02,1,0.00%,0.00%,$0.00 
/?p=164139&preview=true,10,1,0:01:00,0,0.00%,0.00%,$0.00 
/?page_id=163369,10,8,0:04:20,6,16.67%,20.00%,$0.00 
/?s=leon+friedman,10,1,0:00:14,0,0.00%,0.00%,$0.00 
/90-days-hunger-strike-oleg-sentsov-needs-support/,10,10,0:02:43,2,100.00%,30.00%,$0.00 
/biography-of-andrew-solomon/,10,9,0:05:47,8,100.00%,80.00%,$0.00 
/donate-democracy/,10,10,0:00:00,10,100.00%,100.00%,$0.00 
/event/ae-fall-2018-toobin/,10,9,0:02:52,0,0.00%,0.00%,$0.00 
/event/lit-crawl-nyc-2018/,10,10,0:00:09,10,80.00%,80.00%,$0.00 
/event/queer-futures/,10,10,0:00:00,10,100.00%,100.00%,$0.00 
/grace-notes-matthew-mendoza/,10,9,0:01:40,2,0.00%,20.00%,$0.00 
/literary-award/penrobert-w-bingham-prize-25000/,10,9,0:00:35,7,57.14%,50.00%,$0.00 
/litfest-gala/?preview_id=160065&preview_nonce=bd319a4746&_thumbnail_id=161744&preview=true,10,1,0:01:28,0,0.00%,0.00%,$0.00 
/meet-2018-literary-awards-judges/,10,10,0:02:12,4,75.00%,60.00%,$0.00 
/pen-america-v-trump/?mc_cid=a54295a467&mc_eid=02c188458b,10,10,0:01:19,10,90.00%,90.00%,$0.00 
/pen-jean-stein-book-award/,10,10,0:00:34,1,100.00%,30.00%,$0.00 
/pen-nabokov-award/,10,9,0:01:27,3,33.33%,40.00%,$0.00 
/pene-o-wilson-literary-science-writing-award-winners/,10,9,0:00:57,4,100.00%,80.00%,$0.00 
/press-clip/chimamanda-ngozi-adichie-on-the-world-of-african-literature/,10,10,0:00:00,10,100.00%,100.00%,$0.00 
/prisonwriting,10,10,0:04:01,10,40.00%,40.00%,$0.00 
/research-resources/defending-free-expression-a-toolkit-for-writers-and-readers/,10,9,0:04:58,5,80.00%,70.00%,$0.00 
/research-resources/missing-from-the-shelf-book-challenges-and-lack-of-diversity-in-childrens-literature/,10,9,0:03:00,7,85.71%,90.00%,$0.00 
/simorgh-thirty-birds-on-translating-farid-ud-din-attar/,10,9,0:06:38,9,88.89%,90.00%,$0.00 
/the-real-story-literary-fact-and-fiction/,10,10,0:00:00,10,100.00%,100.00%,$0.00 
/the-selected-poems-of-edoardo-sanguineti/,10,8,0:01:09,8,75.00%,80.00%,$0.00 
/user/blair-beusman/,10,10,0:00:19,3,100.00%,40.00%,$0.00 
/user/natalie-green/,10,9,0:00:24,3,66.67%,50.00%,$0.00 
/user/william-myrl-smitherman/,10,7,0:00:56,4,50.00%,30.00%,$0.00 
/walla-walla-imu/,10,10,0:00:16,9,66.67%,70.00%,$0.00 
"/?s=""free+expression+pledge""",9,2,0:00:08,0,0.00%,0.00%,$0.00 
/2018penheimgrants/,9,9,0:00:46,4,50.00%,44.44%,$0.00 
/advocacy-case/gui-minhai/,9,7,0:03:05,6,66.67%,55.56%,$0.00 
/advocacy-case/nguyen-chi-thien/,9,9,0:00:00,9,100.00%,100.00%,$0.00 
/board-of-trustees/board-trustees-2017-2018/,9,6,0:00:16,0,0.00%,22.22%,$0.00 
/censorship-and-writing-for-young-adults/,9,9,0:10:44,9,88.89%,88.89%,$0.00 
/confessions-of-a-jack-off-artist/,9,8,0:00:16,8,87.50%,77.78%,$0.00 
/event/break-out-voices-from-inside-2018/,9,8,0:01:43,4,75.00%,55.56%,$0.00 
/event/pen-out-loud-visual-disobedience/,9,9,0:02:54,2,100.00%,33.33%,$0.00 
/event/pen-presents-on-fascism/?mc_cid=82331fcb2f&mc_eid=d81edc7355,9,5,0:01:24,5,60.00%,55.56%,$0.00 
/gumbo/,9,9,0:00:00,9,100.00%,100.00%,$0.00 
/introducing-the-literature-of-madagascar-on-translating-naivo/,9,9,0:00:00,9,100.00%,100.00%,$0.00 
/membership/current-members-h/,9,7,0:01:43,2,50.00%,55.56%,$0.00 
/news-analysis/page/2/,9,9,0:00:16,1,0.00%,11.11%,$0.00 
/pen_multimedia/audio/,9,6,0:00:22,0,0.00%,11.11%,$0.00 
/press-release/lithuanian-writer-ruta-vanagaites-publisher-set-pulp-27000-books/,9,8,0:06:13,8,87.50%,88.89%,$0.00 
/press-release/pen-bingham-prize-celebrates-debut-short-story-collection/,9,9,0:01:31,3,66.67%,33.33%,$0.00 
/privacy-policy/,9,7,0:04:34,3,66.67%,44.44%,$0.00 
/rhetoric-media-complicity-trump/,9,9,0:01:55,5,100.00%,88.89%,$0.00 
/shop/21-mythologies/,9,4,0:03:55,2,50.00%,11.11%,$0.00 
/subscribe-literary-awards-news/,9,9,0:00:40,0,0.00%,0.00%,$0.00 
/subscribe-new-york-events/,9,5,0:05:54,1,100.00%,44.44%,$0.00 
/suzanne-nossel-statement-first-amendment-campus/,9,9,0:01:13,6,83.33%,77.78%,$0.00 
/take-action/rapid-actions/,9,9,0:00:05,0,0.00%,0.00%,$0.00 
/three-poems-from-feeld/,9,9,0:00:00,9,100.00%,100.00%,$0.00 
/three-poems-from-star-dust/,9,9,0:00:00,9,100.00%,100.00%,$0.00 
/user/m-mark/,9,9,0:01:04,3,100.00%,44.44%,$0.00 
/venue/the-new-school-the-auditorium-alvin-johnsonj-m-kaplan-hall/,9,9,0:00:26,0,0.00%,33.33%,$0.00 
/writers-and-online-harassment-evidence-of-a-chilling-effect/,9,9,0:00:00,9,100.00%,100.00%,$0.00 
/?mc_cid=fdf5240c04&mc_eid=[UNIQID,8,8,0:00:00,8,100.00%,100.00%,$0.00 
/?p=164218&preview=true,8,1,0:05:28,0,0.00%,0.00%,$0.00 
/2017-pen-america-literary-awards-longlists/,8,8,0:00:00,7,100.00%,100.00%,$0.00 
/advocacy-campaign/louder-together/,8,7,0:00:21,2,50.00%,25.00%,$0.00 
/advocacy-case/faraj-ahmad-birqdar/,8,6,0:05:55,6,50.00%,62.50%,$0.00 
/artists-at-risk-connection-alert/,8,8,0:00:00,8,100.00%,100.00%,$0.00 
/cento-night-said-love/,8,8,0:00:00,8,100.00%,100.00%,$0.00 
/confronting-the-worst-writing-catastrophe-3/,8,5,0:07:42,5,60.00%,62.50%,$0.00 
/conversations-from-empire/,8,7,0:07:48,7,85.71%,87.50%,$0.00 
/event/sex-and-danger/,8,7,0:00:10,7,85.71%,87.50%,$0.00 
/from-positions-of-the-sun/,8,7,0:08:24,7,85.71%,87.50%,$0.00 
/hunger-strike-pen-america-demands-oleg-sentsov-immediate-release/,8,7,0:00:39,6,50.00%,62.50%,$0.00 
/literary-award/penespn-award-for-literary-sports-writing-5000/,8,8,0:01:24,5,80.00%,62.50%,$0.00 
/membership/current-members-e/,8,3,0:00:44,1,100.00%,25.00%,$0.00 
/multimedia/margaret-atwood-reads-the-tent-and-a-poor-woman-learns-to-write/,8,5,0:00:58,4,75.00%,62.50%,$0.00 
/multimedia/say-it-loud-stories-from-new-yorks-worker-writers-video/,8,8,0:00:00,8,100.00%,100.00%,$0.00 
/pen-america-v-trump/?fbclid=IwAR1B_mUP5u1aUdTaKReWs0wUjFu9IrPyWL0fvbF4cKI9iYb7rbZPFga8_8g,8,8,0:00:00,8,100.00%,100.00%,$0.00 
/pen-authors-evenings-past/,8,8,0:00:14,5,100.00%,87.50%,$0.00 
/pen-ten-safiya-sinclair/,8,5,0:12:26,5,60.00%,62.50%,$0.00 
/penjoyce-osterweil-award-for-poetry-winners/,8,7,0:00:10,3,100.00%,75.00%,$0.00 
/press-clip/pen-honors-socal-writers-with-2018-literary-awards/,8,7,0:01:54,1,0.00%,37.50%,$0.00 
/press-release/bangladesh-detained-blogger-asad-noor-released-given-protection/,8,8,0:00:00,8,100.00%,100.00%,$0.00 
/press-release/coalition-arts-groups-resists-third-iteration-trump-travel-ban/,8,8,0:07:08,4,100.00%,75.00%,$0.00 
/press-release/maryland-policy-access-books-prison-wrong-direction/,8,8,0:12:18,6,100.00%,75.00%,$0.00 
/press-release/poisoning-pussy-riot-pyotr-verzilov-investigating-deaths-journalists-evidence-efforts-silence/,8,7,0:20:38,6,83.33%,87.50%,$0.00 
/publications/glossolalia/,8,7,0:01:07,1,0.00%,50.00%,$0.00 
/spend/,8,7,0:01:13,6,83.33%,87.50%,$0.00 
/steeped-in-specificity/?mc_cid=f3e2310ee2&mc_eid=7b83fdeb46,8,7,0:02:15,7,85.71%,87.50%,$0.00 
/take-action/advocacy/,8,8,0:00:08,0,0.00%,12.50%,$0.00 
/the-bizarre-conclusion-of-walter-germany/,8,8,0:00:34,6,100.00%,75.00%,$0.00 
/transcript-of-three-percent-podcast-no-91-translators-rates-money-and-unions/,8,6,0:02:02,4,100.00%,62.50%,$0.00 
/user/amanda-fletcher/,8,8,0:03:29,0,0.00%,12.50%,$0.00 
/user/elizabeth-hawes-3/,8,6,0:00:48,0,0.00%,0.00%,$0.00 
/user/katherine-rothschild/,8,8,0:00:00,7,100.00%,100.00%,$0.00 
/user/laura-baudo-sillerman/,8,8,0:00:00,8,100.00%,100.00%,$0.00 
/user/lphilpott/,8,8,0:00:19,1,100.00%,37.50%,$0.00 
/user/tararithkho/,8,8,0:00:00,8,100.00%,100.00%,$0.00 
/writing-from-within-on-the-2018-pen-prison-writing-contest/,8,5,0:01:42,4,0.00%,37.50%,$0.00 
/?s=PEN/Hemingway,7,6,0:00:22,6,16.67%,28.57%,$0.00 
/?s=satrapi,7,1,0:00:07,0,0.00%,14.29%,$0.00 
/2017-gala-sponsors/,7,6,0:00:03,5,100.00%,71.43%,$0.00 
/2017-pen-translation-prize/,7,6,0:04:53,6,66.67%,71.43%,$0.00 
/2018-pen-open-book-award/,7,7,0:00:37,5,20.00%,28.57%,$0.00 
/advocacy-campaign/digital-freedom/,7,6,0:02:39,2,50.00%,42.86%,$0.00 
/an-excerpt-from-this-one-summer/,7,6,0:01:29,6,83.33%,85.71%,$0.00 
/an-ungodly-godlike-man/,7,6,0:04:01,3,0.00%,14.29%,$0.00 
/benefits/?mc_cid=580cb21ce5&mc_eid=d9e4c685c4,7,3,0:00:18,3,66.67%,42.86%,$0.00 
/current-members/pen-membership-committee/,7,7,0:03:27,0,0.00%,28.57%,$0.00 
/dare-trump-suspect-tax-schemes-riches-father/,7,7,0:00:00,7,100.00%,100.00%,$0.00 
/double-time-borrowed-time-times-up/,7,6,0:12:03,0,0.00%,42.86%,$0.00 
/event/short-stories-past-present-and-future/,7,6,0:03:04,6,83.33%,85.71%,$0.00 
/event/writers-resist-loudertogether/,7,7,0:00:38,6,50.00%,42.86%,$0.00 
/from-felix-austria/,7,5,0:01:23,5,60.00%,57.14%,$0.00 
/from-while-they-sleep-under-the-bed-is-another-country/?fbclid=IwAR0koKlq2-sqGKTtpe01E_qlb2GCpqdYArPOLiWUI6TDGr5vKGKsEmbsed0,7,7,0:00:00,7,100.00%,100.00%,$0.00 
/just-as-i-as/,7,7,0:00:00,7,100.00%,100.00%,$0.00 
/known-strange-things/,7,7,0:00:00,7,100.00%,100.00%,$0.00 
/lowriders/,7,6,0:06:45,6,83.33%,85.71%,$0.00 
/membership/current-members-c/,7,6,0:00:38,0,0.00%,28.57%,$0.00 
/membership/current-members-k/,7,5,0:01:41,0,0.00%,14.29%,$0.00 
/news-analysis/dare/,7,6,0:01:48,2,0.00%,0.00%,$0.00 
/notes-on-the-melody-of-things/,7,7,0:02:26,7,85.71%,85.71%,$0.00 
/paul-auster-on-samuel-beckett-laughter-in-the-dark/,7,5,0:04:13,5,60.00%,71.43%,$0.00 
/pen-america-v-trump/?mc_cid=a54295a467&mc_eid=764de01f9b,7,3,0:03:46,2,0.00%,28.57%,$0.00 
/pen-galbraith-award-for-nonfiction/,7,7,0:02:41,2,100.00%,28.57%,$0.00 
/pen-osterweil-award-for-poetry/,7,7,0:00:52,0,0.00%,71.43%,$0.00 
/penmartha-albrand-award-for-first-nonfiction-winners/,7,7,0:00:29,4,50.00%,57.14%,$0.00 
/press-clip/j-k-rowling-responds-to-trump-anti-lgbt-critics/,7,7,0:00:00,7,100.00%,100.00%,$0.00 
/press-clip/spoon-jackson-keeps-writing-poetry-after-41-years-in-prison/,7,7,0:00:06,1,100.00%,57.14%,$0.00 
/press-release/detention-of-southern-mongolian-author-is-putting-historical-inquiry-on-trial/,7,5,0:00:35,4,75.00%,71.43%,$0.00 
/press-release/pen-america-names-novelist-jennifer-egan-new-president-announces-coast-coast-unification/,7,7,0:04:57,5,60.00%,57.14%,$0.00 
/press-release/russia-fake-news-bill-likely-restrict-free-expression/,7,7,0:00:08,7,85.71%,85.71%,$0.00 
/pressfreedomfund-apply/,7,7,0:01:16,1,100.00%,42.86%,$0.00 
/prison-writing-award-winners-2012-2013/,7,4,0:00:07,1,100.00%,14.29%,$0.00 
/prison-writing/page/3/,7,3,0:00:11,0,0.00%,0.00%,$0.00 
/publications/illustrated-pen/,7,7,0:00:09,6,50.00%,57.14%,$0.00 
/publications/illustrated-pen/the-named-and-the-nameless/,7,7,0:00:32,5,60.00%,57.14%,$0.00 
/publications/prison-writing-awards-anthology/doing-time/,7,7,0:00:36,3,100.00%,57.14%,$0.00 
/questions-mixed-race-son/,7,6,0:09:58,6,83.33%,85.71%,$0.00 
/rapid-action/four-journalists-killed-and-others-attacked-in-first-months-of-2009/,7,5,0:11:42,4,75.00%,71.43%,$0.00 
/recommended-readings-on-translation/,7,7,0:00:00,5,100.00%,100.00%,$0.00 
/richard/,7,7,0:00:17,3,100.00%,71.43%,$0.00 
/should-bob-dylan-have-won-the-nobel-prize-for-literature/,7,7,0:00:00,7,100.00%,100.00%,$0.00 
/sophia/,7,5,0:00:37,1,0.00%,42.86%,$0.00 
/sunburning/,7,7,0:00:00,6,100.00%,100.00%,$0.00 
/take-action/open-letters/,7,7,0:00:04,0,0.00%,0.00%,$0.00 
/the-books-of-jacob/,7,6,0:07:42,6,83.33%,85.71%,$0.00 
/the-named-and-the-nameless/,7,7,0:01:12,2,100.00%,28.57%,$0.00 
/the-negative-effects-of-the-rise-of-dictatorship-on-world-democratization/,7,7,0:00:00,7,100.00%,100.00%,$0.00 
/the-pen-ten-with-coe-booth/,7,7,0:00:00,7,100.00%,100.00%,$0.00 
/the-pen-world/,7,7,0:05:52,5,80.00%,71.43%,$0.00 
/the-triumph-of-life/,7,7,0:00:05,6,66.67%,71.43%,$0.00 
/three-poems-zachary-pace/,7,7,0:00:00,7,100.00%,100.00%,$0.00 
/two-poems-by-erica-hunt/,7,6,0:07:54,6,83.33%,85.71%,$0.00 
/user/clarisse-rosaz-shariyf/,7,6,0:00:24,1,100.00%,42.86%,$0.00 
/user/deborah-wilson/,7,7,0:01:51,0,0.00%,0.00%,$0.00 
/user/grace-linczer/,7,5,0:00:19,0,0.00%,42.86%,$0.00 
/user/janet-hong/,7,5,0:06:42,4,75.00%,57.14%,$0.00 
/user/leon-friedman/,7,4,0:00:13,1,0.00%,14.29%,$0.00 
/user/rebecca-stump/,7,7,0:02:28,4,100.00%,57.14%,$0.00 
/?mc_cid=5f592688e7&mc_eid=[UNIQID,6,6,0:00:00,6,100.00%,100.00%,$0.00 
/?page_id=164199&preview=true,6,1,0:00:38,0,0.00%,0.00%,$0.00 
/?post_type=pen_users&p=63446,6,6,0:00:05,0,0.00%,66.67%,$0.00 
/?s=uighur,6,1,0:02:59,1,0.00%,0.00%,$0.00 
/10-minute-shakespeare/,6,6,0:00:00,6,100.00%,100.00%,$0.00 
/2005-literary-awards-winners/,6,6,0:00:00,6,100.00%,100.00%,$0.00 
/2017-pen-award-poetry-translation/,6,5,0:04:33,3,33.33%,50.00%,$0.00 
/2018-artistic-expression-award-ai-weiwei/,6,5,0:05:23,1,100.00%,33.33%,$0.00 
/2018-gala-sponsors/,6,6,0:03:09,4,25.00%,16.67%,$0.00 
/advocacy-campaign/freedom-of-expression-in-mexico/,6,4,0:01:13,2,50.00%,33.33%,$0.00 
/advocacy-campaign/muslim-americans-take-the-mic/,6,6,0:01:29,2,100.00%,50.00%,$0.00 
/advocacy-case/ahmet-mehmet-altan/,6,6,0:00:00,6,100.00%,100.00%,$0.00 
/advocacy-case/ashraf-fayadh/,6,5,0:00:36,4,75.00%,66.67%,$0.00 
/advocacy-case/ilham-tohti/,6,6,0:01:22,6,66.67%,66.67%,$0.00 
/advocacy-case/irakli-kordzaia/,6,6,0:00:00,6,100.00%,100.00%,$0.00 
/advocacy-case/kirill-serebrennikov/,6,5,0:07:46,2,100.00%,50.00%,$0.00 
/advocacy-case/nasrin-sotoudeh/,6,5,0:15:03,4,75.00%,66.67%,$0.00 
/advocacy-case/tal-al-mallouhi/,6,6,0:00:00,6,100.00%,100.00%,$0.00 
/all-the-sad-songs/?fbclid=IwAR1gCClQ-lRJJsX0UwLdPJU8pKzSJsOq9GbAcD6zcqOiJSQP0ffG5Bys7y4,6,5,0:12:51,5,60.00%,66.67%,$0.00 
/all-the-sad-songs/?fbclid=IwAR2Nyu9YoLNyQjX5Vru9ALj9qnyyLmKI1rwZm9lxEWfU4eqAR6AXYKP_zEk,6,4,0:25:20,4,50.00%,66.67%,$0.00 
/ancestral-hauntings-on-translating-lalbihari-sharma/,6,5,0:02:12,3,100.00%,83.33%,$0.00 
/banksys-new-mural-protests-imprisonment-painter-zehra-dogan/,6,6,0:00:00,6,100.00%,100.00%,$0.00 
/benefits/?mc_cid=47d54342cb&mc_eid=6a759c26ee,6,6,0:00:26,6,83.33%,83.33%,$0.00 
/benefits/?mc_cid=580cb21ce5&mc_eid=7117301aa8,6,3,0:01:16,2,50.00%,33.33%,$0.00 
/cunt-norton/,6,6,0:00:00,6,100.00%,100.00%,$0.00 
/dare-brett-kavanaughs-fox-news-interview-transcript-annotated/,6,4,0:00:29,4,50.00%,66.67%,$0.00 
/download-our-logos/,6,6,0:13:08,3,66.67%,66.67%,$0.00 
/draft-the-pen-ten-with-khadijah-queen/,6,6,0:00:00,5,100.00%,100.00%,$0.00 
/event-series/read-resistance-pen-america-book-club/,6,6,0:06:27,3,66.67%,33.33%,$0.00 
/event/2018-awards-ceremony/,6,5,0:05:06,1,0.00%,33.33%,$0.00 
/event/draft-wonder-r-j-palacio/,6,5,0:08:56,5,80.00%,83.33%,$0.00 
/event/miami-performs-living-memorial-victims-zong-massacre/,6,6,0:05:02,2,100.00%,33.33%,$0.00 
/event/pen-out-loud-lest-we-forget/,6,6,0:02:26,2,50.00%,50.00%,$0.00 
/events-calendar/?cal=2019-01,6,5,0:00:07,0,0.00%,16.67%,$0.00 
/four-poems-by-gala-mukomolova/,6,5,0:04:00,5,80.00%,83.33%,$0.00 
/freedom-feather/,6,5,0:00:45,2,100.00%,33.33%,$0.00 
/from-the-essential-yosano-akiko-the-ripening-years/,6,6,0:09:15,6,83.33%,83.33%,$0.00 
/from-the-girls-in-my-town/,6,6,0:00:00,6,100.00%,100.00%,$0.00 
/from-the-remainder/,6,5,0:00:28,5,80.00%,66.67%,$0.00 
/in-cold-blood-practicing-our-humanity-on-the-page/,6,6,0:00:00,6,100.00%,100.00%,$0.00 
/in-the-presence-of-absence/,6,6,0:00:00,6,100.00%,100.00%,$0.00 
/life-is-messy-writing-is-messy-an-interview-with-danielle-evans/,6,5,0:19:37,5,80.00%,83.33%,$0.00 
/lissa-a-story-about-medical-promise-friendship-and-revolution/,6,6,0:00:00,6,100.00%,100.00%,$0.00 
/Litfest-gala/,6,5,0:00:31,5,20.00%,33.33%,$0.00 
/mahmoud-darwish-they-didnt-ask-whats-after-death-nothing-pleases-me/,6,6,0:00:00,6,100.00%,100.00%,$0.00 
/manifesto-1965/,6,5,0:03:10,5,80.00%,83.33%,$0.00 
/membership/current-members-d/,6,6,0:00:59,2,100.00%,50.00%,$0.00 
/membership/current-members-m/,6,5,0:01:46,0,0.00%,16.67%,$0.00 
/multimedia/is-nonfiction-literature-4/,6,6,0:00:13,6,83.33%,83.33%,$0.00 
/page.php/prmID/1472,6,6,0:00:08,1,0.00%,16.67%,$0.00 
/pen_tags/a-poor-woman-learns-to-write/,6,3,0:00:29,3,33.33%,33.33%,$0.00 
/pen_tags/jamal-khashoggi/,6,6,0:00:08,5,60.00%,66.67%,$0.00 
/pen-across-america/?mc_cid=b8f984d652&mc_eid=4b79bcf6e2,6,5,0:04:23,2,0.00%,66.67%,$0.00 
/pen-america-journal,6,5,0:00:13,4,0.00%,0.00%,$0.00 
/pen-america-v-trump/?mc_cid=c1e1ff0cdf&mc_eid=02839c3fab,6,5,0:11:43,5,80.00%,83.33%,$0.00 
/pen-bingham-prize/,6,6,0:02:41,5,60.00%,50.00%,$0.00 
/pen-espn-award/,6,5,0:01:51,3,33.33%,16.67%,$0.00 
/pen-history/,6,5,0:00:25,2,50.00%,66.67%,$0.00 
/pen-ten-sam-sax/,6,5,0:06:07,5,80.00%,83.33%,$0.00 
/pen-translation-prize-winners/,6,6,0:01:17,0,0.00%,83.33%,$0.00 
/philip-pullmans-his-dark-materials-trilogy-and-the-preemptive-censorship-of-writers-of-color/,6,5,0:08:14,5,80.00%,83.33%,$0.00 
/play-their-hearts-out/,6,5,0:03:47,5,80.00%,83.33%,$0.00 
/press-clip/writing-for-change-behind-a-new-fellowship-focused-on-mass-incarceration/,6,6,0:00:39,1,0.00%,16.67%,$0.00 
/press-release/cuomo-rescind-directive-welcome-right-read/,6,5,0:05:10,4,75.00%,66.67%,$0.00 
/press-release/fbi-seizure-journalist-records-investigation-troubing/,6,5,0:05:52,2,0.00%,66.67%,$0.00 
/press-release/shahidul-alam-arrest/,6,6,0:08:41,4,50.00%,50.00%,$0.00 
/prison-writing-award-winners-2004-2005/,6,1,0:00:09,0,0.00%,0.00%,$0.00 
/prison-writing-award-winners-2007-2008/,6,1,0:00:09,0,0.00%,0.00%,$0.00 
/prison-writing-award-winners-2014-2015/,6,3,0:00:08,0,0.00%,0.00%,$0.00 
/prison-writing-award-winners-2015-2016/,6,5,0:00:10,0,0.00%,0.00%,$0.00 
/publications/pen-poetry-series/page/3/,6,3,0:02:35,2,0.00%,0.00%,$0.00 
/rapid-action/russia-oleg-sentsov-in-critical-condition/?mc_cid=580cb21ce5&mc_eid=330df26782,6,5,0:01:41,5,80.00%,83.33%,$0.00 
/reading-is-not-optional-an-interview-with-walter-dean-myers/,6,5,0:04:50,5,80.00%,83.33%,$0.00 
/reclaiming-time-reading-list/,6,5,0:07:18,5,80.00%,83.33%,$0.00 
/research-resources/online-harassment-field-manual/?mc_cid=b8f984d652&mc_eid=e9013a04f5,6,1,0:00:01,1,0.00%,16.67%,$0.00 
/shouldve-taken-right-turn-albuquerque/,6,6,0:00:39,1,100.00%,16.67%,$0.00 
